date,card_id,name,supertype,decks,wins,copies,day_decks
2026-07-27,90,Thwackey,Pokémon,101,47,404,8858
2026-07-27,92,Applin,Pokémon,101,47,404,8858
2026-07-27,93,Dipplin,Pokémon,101,47,404,8858
2026-07-27,247,Swirlix,Pokémon,33,11,132,8858
2026-07-27,1245,Festival Grounds,Trainer,101,47,404,8858
2026-07-27,131,Duskull,Pokémon,57,21,114,8858
2026-07-27,132,Dusclops,Pokémon,57,21,114,8858
2026-07-27,133,Dusknoir,Pokémon,57,21,58,8858
2026-07-27,791,Moltres,Pokémon,56,21,56,8858
2026-07-27,1256,Team Rocket's Watchtower,Trainer,135,59,191,8858
2026-07-27,344,Dwebble,Pokémon,447,226,1549,8858
2026-07-27,345,Crustle,Pokémon,447,226,1420,8858
2026-07-27,1147,Jumbo Ice Cream,Trainer,447,226,1788,8858
2026-07-27,1123,Switch,Trainer,415,211,1273,8858
2026-07-27,1264,Battle Cage,Trainer,459,230,837,8858
2026-07-27,18,Grow Grass Energy,Energy,447,226,1776,8858
2026-07-27,11,Mist Energy,Energy,564,293,2256,8858
2026-07-27,14,Spiky Energy,Energy,564,293,2105,8858
2026-07-27,31,Chi-Yu,Pokémon,77,38,77,8858
2026-07-27,326,Blaziken ex,Pokémon,77,38,154,8858
2026-07-27,410,Torchic,Pokémon,77,38,154,8858
2026-07-27,411,Combusken,Pokémon,77,38,77,8858
2026-07-27,412,Blaziken,Pokémon,77,38,77,8858
2026-07-27,432,Team Rocket's Wobbuffet,Pokémon,57,25,57,8858
2026-07-27,463,Team Rocket's Murkrow,Pokémon,59,26,118,8858
2026-07-27,1119,Energy Search,Trainer,59,26,118,8858
2026-07-27,848,Buneary,Pokémon,122,67,488,8858
2026-07-27,849,Mega Lopunny ex,Pokémon,122,67,366,8858
2026-07-27,174,Fan Rotom,Pokémon,122,67,122,8858
2026-07-27,1229,Wally's Compassion,Trainer,153,81,604,8858
2026-07-27,16,Prism Energy,Energy,5,0,20,8858
2026-07-27,117,Cornerstone Mask Ogerpon ex,Pokémon,165,91,194,8858
2026-07-27,1210,Brock’s Scouting,Trainer,5,0,20,8858
2026-07-27,1236,Urbain,Trainer,5,0,15,8858
2026-07-27,1030,Staryu,Pokémon,31,14,94,8858
2026-07-27,1031,Mega Starmie ex,Pokémon,31,14,93,8858
2026-07-27,1167,Deluxe Bomb,Trainer,1,0,1,8858
2026-07-27,1192,Carmine,Trainer,1,0,3,8858
2026-07-27,17,Ignition Energy,Energy,1,0,4,8858
2026-07-27,1187,Morty’s Conviction,Trainer,27,15,81,8858
2026-07-27,1087,Hand Trimmer,Trainer,75,30,136,8858
2026-07-27,1141,Premium Power Pro,Trainer,3,1,5,8858
2026-07-27,861,Mega Froslass ex,Pokémon,30,14,72,8858
2026-07-27,1145,Mega Signal,Trainer,30,14,86,8858
2026-07-27,1189,Salvatore,Trainer,30,14,38,8858
2026-07-27,1262,Surfing Beach,Trainer,30,14,120,8858
2026-07-27,1156,Lucky Helmet,Trainer,22,10,66,8858
2026-07-27,1260,Risky Ruins,Trainer,51,22,102,8858
2026-07-27,1194,Colress’s Tenacity,Trainer,131,74,260,8858
2026-07-27,1249,Grand Tree,Trainer,2,0,2,8858
2026-07-27,1247,Neutralization Zone,Trainer,2,1,2,8858
2026-07-27,666,Cinderace,Pokémon,8,4,16,8858
2026-07-27,1224,Cheren,Trainer,8,4,16,8858
2026-07-27,1118,Energy Retrieval,Trainer,4,2,4,8858
2026-07-27,1146,Wondrous Patch,Trainer,11,4,11,8858
2026-07-27,292,N’s Zorua,Pokémon,1,0,4,8858
2026-07-27,293,N’s Zoroark ex,Pokémon,1,0,4,8858
2026-07-27,906,N's Zekrom,Pokémon,1,0,1,8858
2026-07-27,303,N’s Reshiram,Pokémon,1,0,2,8858
2026-07-27,1113,N’s PP Up,Trainer,1,0,4,8858
2026-07-27,1176,Punk Helmet,Trainer,1,0,2,8858
2026-07-27,1253,N’s Castle,Trainer,1,0,3,8858
2026-07-27,1188,Ciphermaniac’s Codebreaking,Trainer,1,0,1,8858
2026-07-27,1195,Janine’s Secret Art,Trainer,1,0,1,8858
2026-07-26,293,N’s Zoroark ex,Pokémon,12,6,48,9100
2026-07-26,292,N’s Zorua,Pokémon,12,6,48,9100
2026-07-26,303,N’s Reshiram,Pokémon,12,6,24,9100
2026-07-26,906,N's Zekrom,Pokémon,12,6,12,9100
2026-07-26,141,Pecharunt ex,Pokémon,11,5,11,9100
2026-07-26,112,Munkidori,Pokémon,5038,2544,19370,9100
2026-07-26,1113,N’s PP Up,Trainer,12,6,48,9100
2026-07-26,1086,Buddy-Buddy Poffin,Trainer,8220,4055,31582,9100
2026-07-26,1121,Ultra Ball,Trainer,1578,877,4259,9100
2026-07-26,1122,Pokégear 3.0,Trainer,3766,1881,4967,9100
2026-07-26,257,N’s Darumaka,Pokémon,11,5,11,9100
2026-07-26,1097,Night Stretcher,Trainer,8217,4107,19286,9100
2026-07-26,1152,Poké Pad,Trainer,8411,4171,33503,9100
2026-07-26,1159,Hero’s Cape,Trainer,1071,538,1071,9100
2026-07-26,1205,Cyrano,Trainer,432,264,858,9100
2026-07-26,1213,Judge,Trainer,263,143,280,9100
2026-07-26,1182,Boss’s Orders,Trainer,8233,4096,18815,9100
2026-07-26,1227,Lillie's Determination,Trainer,6994,3500,27124,9100
2026-07-26,1253,N’s Castle,Trainer,12,6,25,9100
2026-07-26,1256,Team Rocket's Watchtower,Trainer,238,114,375,9100
2026-07-26,7,Basic {D} Energy,Energy,5038,2544,47417,9100
2026-07-26,258,N’s Darmanitan,Pokémon,11,5,11,9100
2026-07-26,848,Buneary,Pokémon,89,44,319,9100
2026-07-26,849,Mega Lopunny ex,Pokémon,89,44,243,9100
2026-07-26,104,Froslass,Pokémon,4658,2333,9309,9100
2026-07-26,646,Marnie's Impidimp,Pokémon,4664,2335,18483,9100
2026-07-26,647,Marnie's Morgrem,Pokémon,4664,2335,13898,9100
2026-07-26,648,Marnie's Grimmsnarl ex,Pokémon,4664,2335,13994,9100
2026-07-26,860,Snorunt,Pokémon,4699,2353,9606,9100
2026-07-26,1079,Rare Candy,Trainer,6438,3171,19266,9100
2026-07-26,1080,Unfair Stamp,Trainer,5761,2894,5761,9100
2026-07-26,1137,Tool Scrapper,Trainer,3300,1660,3300,9100
2026-07-26,1219,Team Rocket's Petrel,Trainer,4943,2470,19004,9100
2026-07-26,1231,Dawn,Trainer,6452,3190,11599,9100
2026-07-26,1259,Spikemuth Gym,Trainer,4664,2335,18654,9100
2026-07-26,1161,Handheld Fan,Trainer,1178,570,2263,9100
2026-07-26,756,Mega Kangaskhan ex,Pokémon,654,362,2189,9100
2026-07-26,1071,Meowth ex,Pokémon,732,434,1559,9100
2026-07-26,96,Teal Mask Ogerpon ex,Pokémon,413,254,1239,9100
2026-07-26,184,Latias ex,Pokémon,413,254,826,9100
2026-07-26,63,Raging Bolt ex,Pokémon,413,254,826,9100
2026-07-26,108,Wellspring Mask Ogerpon ex,Pokémon,413,254,413,9100
2026-07-26,140,Fezandipiti ex,Pokémon,2423,1229,2423,9100
2026-07-26,272,Lillie’s Clefairy ex,Pokémon,413,254,413,9100
2026-07-26,978,Passimian,Pokémon,413,254,413,9100
2026-07-26,1198,Crispin,Trainer,775,456,2699,9100
2026-07-26,1197,Xerosic’s Machinations,Trainer,3328,1618,8150,9100
2026-07-26,1116,Energy Switch,Trainer,613,362,1852,9100
2026-07-26,1098,Glass Trumpet,Trainer,413,254,826,9100
2026-07-26,1088,Prime Catcher,Trainer,413,254,413,9100
2026-07-26,1250,Area Zero Underdepths,Trainer,494,294,1733,9100
2026-07-26,1,Basic {G} Energy,Energy,1615,865,11291,9100
2026-07-26,4,Basic {L} Energy,Energy,413,254,826,9100
2026-07-26,6,Basic {F} Energy,Energy,1134,591,4106,9100
2026-07-26,3,Basic {W} Energy,Energy,513,301,1282,9100
2026-07-26,5,Basic {P} Energy,Energy,2545,1287,5287,9100
2026-07-26,15,Team Rocket's Energy,Energy,813,429,3252,9100
2026-07-26,400,Team Rocket's Tarountula,Pokémon,813,429,3252,9100
2026-07-26,401,Team Rocket's Spidops,Pokémon,813,429,3252,9100
2026-07-26,414,Team Rocket's Articuno,Pokémon,909,473,1800,9100
2026-07-26,431,Team Rocket's Mewtwo ex,Pokémon,813,429,1626,9100
2026-07-26,434,Team Rocket's Mimikyu,Pokémon,695,372,1672,9100
2026-07-26,1094,Bug Catching Set,Trainer,925,483,2947,9100
2026-07-26,1134,Team Rocket's Transceiver,Trainer,813,429,3252,9100
2026-07-26,1175,Brave Bangle,Trainer,829,432,1294,9100
2026-07-26,1216,Team Rocket's Ariana,Trainer,813,429,3251,9100
2026-07-26,1217,Team Rocket's Archer,Trainer,600,313,600,9100
2026-07-26,1218,Team Rocket's Giovanni,Trainer,813,429,2226,9100
2026-07-26,1220,Team Rocket's Proton,Trainer,813,429,2780,9100
2026-07-26,1257,Team Rocket's Factory,Trainer,813,429,2322,9100
2026-07-26,13,Enriching Energy,Energy,1752,826,1752,9100
2026-07-26,19,Telepath Psychic Energy,Energy,1696,796,6782,9100
2026-07-26,66,Dudunsparce,Pokémon,1776,836,3744,9100
2026-07-26,305,Dunsparce,Pokémon,1759,830,5369,9100
2026-07-26,343,Shaymin,Pokémon,1719,802,1719,9100
2026-07-26,741,Abra,Pokémon,1693,796,6772,9100
2026-07-26,742,Kadabra,Pokémon,1693,796,6772,9100
2026-07-26,743,Alakazam,Pokémon,1693,796,6770,9100
2026-07-26,1081,Enhanced Hammer,Trainer,1712,803,6643,9100
2026-07-26,1129,Sacred Ash,Trainer,1773,836,1775,9100
2026-07-26,1184,Lana’s Aid,Trainer,1735,812,1735,9100
2026-07-26,1225,Hilda,Trainer,2673,1252,9995,9100
2026-07-26,1266,Nighttime Mine,Trainer,1656,781,3502,9100
2026-07-26,379,Cynthia's Gible,Pokémon,642,297,2568,9100
2026-07-26,380,Cynthia's Gabite,Pokémon,642,297,2568,9100
2026-07-26,381,Cynthia's Garchomp ex,Pokémon,642,297,1926,9100
2026-07-26,341,Cynthia's Roselia,Pokémon,642,297,2568,9100
2026-07-26,342,Cynthia's Roserade,Pokémon,642,297,1948,9100
2026-07-26,387,Cynthia's Spiritomb,Pokémon,642,297,1262,9100
2026-07-26,1087,Hand Trimmer,Trainer,70,21,106,9100
2026-07-26,1194,Colress’s Tenacity,Trainer,36,10,52,9100
2026-07-26,1142,Fighting Gong,Trainer,643,298,2550,9100
2026-07-26,1141,Premium Power Pro,Trainer,23,7,28,9100
2026-07-26,20,Rock Fighting Energy,Energy,664,304,2655,9100
2026-07-26,1173,Cynthia's Power Weight,Trainer,642,297,1924,9100
2026-07-26,1249,Grand Tree,Trainer,20,5,20,9100
2026-07-26,1203,Surfer,Trainer,620,291,620,9100
2026-07-26,1261,Forest of Vitality,Trainer,620,291,1240,9100
2026-07-26,666,Cinderace,Pokémon,45,20,111,9100
2026-07-26,57,Relicanth,Pokémon,1,0,2,9100
2026-07-26,190,Archaludon ex,Pokémon,10,4,40,9100
2026-07-26,169,Duraludon,Pokémon,10,4,40,9100
2026-07-26,8,Basic {M} Energy,Energy,10,4,135,9100
2026-07-26,1102,Dusk Ball,Trainer,2,1,6,9100
2026-07-26,1192,Carmine,Trainer,2,1,7,9100
2026-07-26,1239,Naveen,Trainer,1,0,2,9100
2026-07-26,1244,Full Metal Lab,Trainer,10,4,38,9100
2026-07-26,65,Dunsparce,Pokémon,18,6,55,9100
2026-07-26,174,Fan Rotom,Pokémon,77,38,77,9100
2026-07-26,1229,Wally's Compassion,Trainer,117,58,465,9100
2026-07-26,1174,Air Balloon,Trainer,292,149,564,9100
2026-07-26,11,Mist Energy,Energy,318,146,1272,9100
2026-07-26,14,Spiky Energy,Energy,317,146,1164,9100
2026-07-26,344,Dwebble,Pokémon,284,130,950,9100
2026-07-26,345,Crustle,Pokémon,284,130,950,9100
2026-07-26,1147,Jumbo Ice Cream,Trainer,293,134,1154,9100
2026-07-26,1120,Crushing Hammer,Trainer,441,236,1649,9100
2026-07-26,1123,Switch,Trainer,290,127,958,9100
2026-07-26,1264,Battle Cage,Trainer,312,139,626,9100
2026-07-26,18,Grow Grass Energy,Energy,284,130,1050,9100
2026-07-26,1252,Gravity Mountain,Trainer,62,35,63,9100
2026-07-26,432,Team Rocket's Wobbuffet,Pokémon,117,57,117,9100
2026-07-26,463,Team Rocket's Murkrow,Pokémon,118,57,236,9100
2026-07-26,1119,Energy Search,Trainer,134,62,276,9100
2026-07-26,117,Cornerstone Mask Ogerpon ex,Pokémon,116,50,167,9100
2026-07-26,506,Cubchoo,Pokémon,16,5,64,9100
2026-07-26,1166,Gravity Gemstone,Trainer,16,5,48,9100
2026-07-26,1247,Neutralization Zone,Trainer,41,17,41,9100
2026-07-26,235,Budew,Pokémon,494,276,625,9100
2026-07-26,689,Yveltal,Pokémon,175,95,175,9100
2026-07-26,89,Grookey,Pokémon,112,54,448,9100
2026-07-26,90,Thwackey,Pokémon,112,54,448,9100
2026-07-26,92,Applin,Pokémon,112,54,448,9100
2026-07-26,93,Dipplin,Pokémon,112,54,448,9100
2026-07-26,247,Swirlix,Pokémon,70,38,280,9100
2026-07-26,1245,Festival Grounds,Trainer,112,54,448,9100
2026-07-26,1145,Mega Signal,Trainer,49,23,128,9100
2026-07-26,1127,Tera Orb,Trainer,8,2,9,9100
2026-07-26,1202,Drayton,Trainer,1,0,1,9100
2026-07-26,1118,Energy Retrieval,Trainer,35,17,35,9100
2026-07-26,861,Mega Froslass ex,Pokémon,41,20,120,9100
2026-07-26,1030,Staryu,Pokémon,41,20,126,9100
2026-07-26,1031,Mega Starmie ex,Pokémon,41,20,123,9100
2026-07-26,1189,Salvatore,Trainer,42,21,49,9100
2026-07-26,1262,Surfing Beach,Trainer,38,18,152,9100
2026-07-26,73,Rellor,Pokémon,44,16,44,9100
2026-07-26,74,Rabsca,Pokémon,44,16,44,9100
2026-07-26,164,Comfey,Pokémon,2,0,8,9100
2026-07-26,817,Bramblin,Pokémon,2,0,8,9100
2026-07-26,818,Brambleghast,Pokémon,2,0,6,9100
2026-07-26,1144,Strange Timepiece,Trainer,2,0,4,9100
2026-07-26,2,Basic {R} Energy,Energy,320,180,1197,9100
2026-07-26,119,Dreepy,Pokémon,319,180,1276,9100
2026-07-26,120,Drakloak,Pokémon,319,180,1276,9100
2026-07-26,121,Dragapult ex,Pokémon,319,180,957,9100
2026-07-26,131,Duskull,Pokémon,106,57,212,9100
2026-07-26,132,Dusclops,Pokémon,106,57,212,9100
2026-07-26,133,Dusknoir,Pokémon,106,57,106,9100
2026-07-26,791,Moltres,Pokémon,107,57,108,9100
2026-07-26,1092,Secret Box,Trainer,42,16,42,9100
2026-07-26,1191,Kieran,Trainer,42,16,84,9100
2026-07-26,1211,Black Belt’s Training,Trainer,42,16,42,9100
2026-07-26,1146,Wondrous Patch,Trainer,16,6,16,9100
2026-07-26,31,Chi-Yu,Pokémon,81,40,81,9100
2026-07-26,326,Blaziken ex,Pokémon,81,40,162,9100
2026-07-26,410,Torchic,Pokémon,81,40,162,9100
2026-07-26,411,Combusken,Pokémon,81,40,81,9100
2026-07-26,412,Blaziken,Pokémon,81,40,81,9100
2026-07-26,1260,Risky Ruins,Trainer,2,0,2,9100
2026-07-26,827,Carvanha,Pokémon,1,1,3,9100
2026-07-26,828,Mega Sharpedo ex,Pokémon,1,1,3,9100
2026-07-26,833,Toxel,Pokémon,1,1,2,9100
2026-07-26,834,Toxtricity,Pokémon,1,1,2,9100
2026-07-26,1246,Jamming Tower,Trainer,132,84,264,9100
2026-07-26,1224,Cheren,Trainer,4,1,8,9100
2026-07-26,1185,Explorer’s Guidance,Trainer,9,4,36,9100
2026-07-26,1139,Energy Recycler,Trainer,10,3,10,9100
2026-07-26,16,Prism Energy,Energy,43,22,172,9100
2026-07-26,1210,Brock’s Scouting,Trainer,43,22,172,9100
2026-07-26,1236,Urbain,Trainer,43,22,129,9100
2026-07-26,1156,Lucky Helmet,Trainer,7,4,21,9100
2026-07-26,675,Lunatone,Pokémon,1,1,2,9100
2026-07-26,676,Solrock,Pokémon,1,1,3,9100
2026-07-26,677,Riolu,Pokémon,1,1,4,9100
2026-07-26,678,Mega Lucario ex,Pokémon,1,1,4,9100
2026-07-26,306,Dudunsparce ex,Pokémon,2,1,2,9100
2026-07-26,109,Abra,Pokémon,1,0,1,9100
2026-07-26,1206,Larry’s Skill,Trainer,2,1,4,9100
2026-07-26,1187,Morty’s Conviction,Trainer,14,4,42,9100
2026-07-26,315,Azumarill,Pokémon,1,0,3,9100
2026-07-26,961,Marill,Pokémon,1,0,3,9100
2026-07-26,1186,Eri,Trainer,2,1,2,9100
2026-07-26,649,Marnie's Morpeko,Pokémon,2,1,2,9100
2026-07-26,1176,Punk Helmet,Trainer,1,1,2,9100
2026-07-26,1188,Ciphermaniac’s Codebreaking,Trainer,1,1,1,9100
2026-07-26,1195,Janine’s Secret Art,Trainer,1,1,1,9100
2026-07-25,7,Basic {D} Energy,Energy,4688,2335,45873,9090
2026-07-25,104,Froslass,Pokémon,4559,2279,9118,9090
2026-07-25,112,Munkidori,Pokémon,4688,2335,18481,9090
2026-07-25,646,Marnie's Impidimp,Pokémon,4560,2279,18136,9090
2026-07-25,647,Marnie's Morgrem,Pokémon,4560,2279,13610,9090
2026-07-25,648,Marnie's Grimmsnarl ex,Pokémon,4560,2279,13681,9090
2026-07-25,860,Snorunt,Pokémon,4553,2277,9212,9090
2026-07-25,1079,Rare Candy,Trainer,6203,3077,18709,9090
2026-07-25,1080,Unfair Stamp,Trainer,5530,2776,5530,9090
2026-07-25,1086,Buddy-Buddy Poffin,Trainer,8422,4185,30923,9090
2026-07-25,1097,Night Stretcher,Trainer,8054,4046,19117,9090
2026-07-25,1122,Pokégear 3.0,Trainer,3291,1588,4402,9090
2026-07-25,1137,Tool Scrapper,Trainer,2873,1415,2873,9090
2026-07-25,1152,Poké Pad,Trainer,8526,4269,33997,9090
2026-07-25,1182,Boss’s Orders,Trainer,7833,3896,17571,9090
2026-07-25,1219,Team Rocket's Petrel,Trainer,5172,2585,18991,9090
2026-07-25,1227,Lillie's Determination,Trainer,7199,3596,27632,9090
2026-07-25,1231,Dawn,Trainer,6151,3045,11051,9090
2026-07-25,1259,Spikemuth Gym,Trainer,4560,2279,18239,9090
2026-07-25,5,Basic {P} Energy,Energy,2107,1042,4414,9090
2026-07-25,13,Enriching Energy,Energy,1641,803,1641,9090
2026-07-25,19,Telepath Psychic Energy,Energy,1635,791,6540,9090
2026-07-25,66,Dudunsparce,Pokémon,1680,817,3686,9090
2026-07-25,140,Fezandipiti ex,Pokémon,2027,1010,2027,9090
2026-07-25,305,Dunsparce,Pokémon,1511,745,4585,9090
2026-07-25,343,Shaymin,Pokémon,1643,806,1643,9090
2026-07-25,741,Abra,Pokémon,1632,791,6528,9090
2026-07-25,742,Kadabra,Pokémon,1632,791,6528,9090
2026-07-25,743,Alakazam,Pokémon,1632,791,6524,9090
2026-07-25,1081,Enhanced Hammer,Trainer,1676,808,6496,9090
2026-07-25,1129,Sacred Ash,Trainer,1705,828,1772,9090
2026-07-25,1184,Lana’s Aid,Trainer,1655,800,1655,9090
2026-07-25,1197,Xerosic’s Machinations,Trainer,3207,1570,7535,9090
2026-07-25,1225,Hilda,Trainer,2815,1374,10311,9090
2026-07-25,1266,Nighttime Mine,Trainer,1432,711,2924,9090
2026-07-25,6,Basic {F} Energy,Energy,1068,580,4563,9090
2026-07-25,20,Rock Fighting Energy,Energy,823,430,3292,9090
2026-07-25,341,Cynthia's Roselia,Pokémon,798,421,3192,9090
2026-07-25,342,Cynthia's Roserade,Pokémon,798,421,2419,9090
2026-07-25,379,Cynthia's Gible,Pokémon,798,421,3192,9090
2026-07-25,380,Cynthia's Gabite,Pokémon,798,421,3192,9090
2026-07-25,381,Cynthia's Garchomp ex,Pokémon,798,421,2394,9090
2026-07-25,387,Cynthia's Spiritomb,Pokémon,798,421,1571,9090
2026-07-25,1142,Fighting Gong,Trainer,805,422,3195,9090
2026-07-25,1173,Cynthia's Power Weight,Trainer,798,421,2394,9090
2026-07-25,1203,Surfer,Trainer,772,409,772,9090
2026-07-25,1261,Forest of Vitality,Trainer,794,418,1630,9090
2026-07-25,1161,Handheld Fan,Trainer,1543,782,3018,9090
2026-07-25,1,Basic {G} Energy,Energy,1885,963,13161,9090
2026-07-25,11,Mist Energy,Energy,339,137,1356,9090
2026-07-25,14,Spiky Energy,Energy,339,137,1284,9090
2026-07-25,18,Grow Grass Energy,Energy,305,118,1216,9090
2026-07-25,344,Dwebble,Pokémon,305,118,1071,9090
2026-07-25,345,Crustle,Pokémon,305,118,1071,9090
2026-07-25,756,Mega Kangaskhan ex,Pokémon,562,276,1988,9090
2026-07-25,1087,Hand Trimmer,Trainer,179,66,285,9090
2026-07-25,1123,Switch,Trainer,337,126,1216,9090
2026-07-25,1147,Jumbo Ice Cream,Trainer,307,119,1228,9090
2026-07-25,1159,Hero’s Cape,Trainer,1392,682,1392,9090
2026-07-25,1264,Battle Cage,Trainer,478,188,956,9090
2026-07-25,15,Team Rocket's Energy,Energy,1245,648,4980,9090
2026-07-25,400,Team Rocket's Tarountula,Pokémon,1245,648,4980,9090
2026-07-25,401,Team Rocket's Spidops,Pokémon,1245,648,4980,9090
2026-07-25,414,Team Rocket's Articuno,Pokémon,1274,655,2523,9090
2026-07-25,431,Team Rocket's Mewtwo ex,Pokémon,1245,648,2490,9090
2026-07-25,434,Team Rocket's Mimikyu,Pokémon,1146,608,2809,9090
2026-07-25,1094,Bug Catching Set,Trainer,1338,694,4223,9090
2026-07-25,1121,Ultra Ball,Trainer,1603,855,3311,9090
2026-07-25,1134,Team Rocket's Transceiver,Trainer,1245,648,4980,9090
2026-07-25,1175,Brave Bangle,Trainer,1306,678,1787,9090
2026-07-25,1216,Team Rocket's Ariana,Trainer,1245,648,4943,9090
2026-07-25,1218,Team Rocket's Giovanni,Trainer,1245,648,3268,9090
2026-07-25,1220,Team Rocket's Proton,Trainer,1245,648,3882,9090
2026-07-25,1257,Team Rocket's Factory,Trainer,1245,648,3598,9090
2026-07-25,1252,Gravity Mountain,Trainer,138,65,138,9090
2026-07-25,1120,Crushing Hammer,Trainer,285,119,1008,9090
2026-07-25,65,Dunsparce,Pokémon,169,72,577,9090
2026-07-25,1146,Wondrous Patch,Trainer,103,45,103,9090
2026-07-25,1217,Team Rocket's Archer,Trainer,778,399,778,9090
2026-07-25,3,Basic {W} Energy,Energy,285,165,666,9090
2026-07-25,117,Cornerstone Mask Ogerpon ex,Pokémon,44,15,63,9090
2026-07-25,506,Cubchoo,Pokémon,22,7,88,9090
2026-07-25,1119,Energy Search,Trainer,115,45,252,9090
2026-07-25,1166,Gravity Gemstone,Trainer,22,7,66,9090
2026-07-25,1194,Colress’s Tenacity,Trainer,47,19,69,9090
2026-07-25,1247,Neutralization Zone,Trainer,175,77,175,9090
2026-07-25,1256,Team Rocket's Watchtower,Trainer,163,72,301,9090
2026-07-25,1186,Eri,Trainer,4,1,4,9090
2026-07-25,1071,Meowth ex,Pokémon,400,222,939,9090
2026-07-25,96,Teal Mask Ogerpon ex,Pokémon,280,167,861,9090
2026-07-25,184,Latias ex,Pokémon,259,158,518,9090
2026-07-25,63,Raging Bolt ex,Pokémon,259,158,518,9090
2026-07-25,108,Wellspring Mask Ogerpon ex,Pokémon,259,158,259,9090
2026-07-25,272,Lillie’s Clefairy ex,Pokémon,259,158,259,9090
2026-07-25,978,Passimian,Pokémon,259,158,259,9090
2026-07-25,1198,Crispin,Trainer,381,213,1404,9090
2026-07-25,1205,Cyrano,Trainer,265,159,530,9090
2026-07-25,1116,Energy Switch,Trainer,421,251,1198,9090
2026-07-25,1098,Glass Trumpet,Trainer,259,158,518,9090
2026-07-25,1088,Prime Catcher,Trainer,259,158,259,9090
2026-07-25,1250,Area Zero Underdepths,Trainer,259,158,1036,9090
2026-07-25,4,Basic {L} Energy,Energy,259,158,518,9090
2026-07-25,103,Snorunt,Pokémon,8,2,16,9090
2026-07-25,235,Budew,Pokémon,227,110,324,9090
2026-07-25,649,Marnie's Morpeko,Pokémon,2,0,2,9090
2026-07-25,1174,Air Balloon,Trainer,144,74,254,9090
2026-07-25,2,Basic {R} Energy,Energy,120,55,469,9090
2026-07-25,119,Dreepy,Pokémon,120,55,480,9090
2026-07-25,120,Drakloak,Pokémon,120,55,480,9090
2026-07-25,121,Dragapult ex,Pokémon,120,55,360,9090
2026-07-25,1213,Judge,Trainer,142,67,159,9090
2026-07-25,1246,Jamming Tower,Trainer,32,13,64,9090
2026-07-25,848,Buneary,Pokémon,42,20,150,9090
2026-07-25,849,Mega Lopunny ex,Pokémon,42,20,114,9090
2026-07-25,174,Fan Rotom,Pokémon,36,19,36,9090
2026-07-25,1229,Wally's Compassion,Trainer,45,20,180,9090
2026-07-25,689,Yveltal,Pokémon,105,55,105,9090
2026-07-25,1260,Risky Ruins,Trainer,1,0,1,9090
2026-07-25,432,Team Rocket's Wobbuffet,Pokémon,93,38,93,9090
2026-07-25,463,Team Rocket's Murkrow,Pokémon,99,40,204,9090
2026-07-25,131,Duskull,Pokémon,12,2,24,9090
2026-07-25,132,Dusclops,Pokémon,12,2,24,9090
2026-07-25,133,Dusknoir,Pokémon,12,2,12,9090
2026-07-25,791,Moltres,Pokémon,12,2,12,9090
2026-07-25,1118,Energy Retrieval,Trainer,2,0,2,9090
2026-07-25,666,Cinderace,Pokémon,4,1,12,9090
2026-07-25,861,Mega Froslass ex,Pokémon,2,0,6,9090
2026-07-25,1030,Staryu,Pokémon,2,0,6,9090
2026-07-25,1031,Mega Starmie ex,Pokémon,2,0,6,9090
2026-07-25,1145,Mega Signal,Trainer,19,7,23,9090
2026-07-25,1189,Salvatore,Trainer,2,0,2,9090
2026-07-25,1262,Surfing Beach,Trainer,2,0,8,9090
2026-07-25,293,N’s Zoroark ex,Pokémon,6,1,24,9090
2026-07-25,292,N’s Zorua,Pokémon,6,1,24,9090
2026-07-25,303,N’s Reshiram,Pokémon,6,1,12,9090
2026-07-25,906,N's Zekrom,Pokémon,6,1,6,9090
2026-07-25,141,Pecharunt ex,Pokémon,6,1,6,9090
2026-07-25,1113,N’s PP Up,Trainer,6,1,24,9090
2026-07-25,257,N’s Darumaka,Pokémon,6,1,6,9090
2026-07-25,1253,N’s Castle,Trainer,6,1,12,9090
2026-07-25,258,N’s Darmanitan,Pokémon,6,1,6,9090
2026-07-25,8,Basic {M} Energy,Energy,2,1,22,9090
2026-07-25,57,Relicanth,Pokémon,2,1,2,9090
2026-07-25,169,Duraludon,Pokémon,2,1,8,9090
2026-07-25,190,Archaludon ex,Pokémon,2,1,8,9090
2026-07-25,1185,Explorer’s Guidance,Trainer,2,1,8,9090
2026-07-25,1244,Full Metal Lab,Trainer,2,1,8,9090
2026-07-25,1187,Morty’s Conviction,Trainer,1,1,2,9090
2026-07-25,675,Lunatone,Pokémon,7,1,14,9090
2026-07-25,676,Solrock,Pokémon,7,1,21,9090
2026-07-25,677,Riolu,Pokémon,7,1,28,9090
2026-07-25,678,Mega Lucario ex,Pokémon,7,1,28,9090
2026-07-25,1102,Dusk Ball,Trainer,73,38,94,9090
2026-07-25,1141,Premium Power Pro,Trainer,32,13,53,9090
2026-07-25,1192,Carmine,Trainer,7,1,21,9090
2026-07-25,16,Prism Energy,Energy,2,0,8,9090
