episode_id,agent,player,won,n_steps,archetype
84827612,WinDecks,0,0,112,Mega Starmie ex
84827612,于笑非lilishyxf,1,1,112,Mega Lucario ex
84827630,kazuki0123,0,0,265,Marnie's Grimmsnarl ex
84827630,lmaffei,1,1,265,Mega Lopunny ex
84827639,aaa,0,0,165,Fezandipiti ex
84827639,kashiwashira,1,1,165,Team Rocket's Mewtwo ex
84827660,THIRD PTCG Club,0,0,178,Fezandipiti ex
84827660,btk15049,1,1,178,Cornerstone Mask Ogerpon ex
84827903,Topdecking is All You Need,0,0,130,Cynthia's Garchomp ex
84827903,matsurih,1,1,130,Dudunsparce
84828071,matsurih,0,0,206,Dudunsparce
84828071,Majkel1337,1,1,206,Bloodmoon Ursaluna
84828075,Majkel1337,0,1,140,Dudunsparce
84828075,nasuo445,1,0,140,Cynthia's Garchomp ex
84828078,nasuo445,0,1,187,Cynthia's Garchomp ex
84828078,Yushin Ito,1,0,187,Marnie's Grimmsnarl ex
84828086,btk15049,0,1,247,Cornerstone Mask Ogerpon ex
84828086,nasuo445,1,0,247,Cynthia's Garchomp ex
84828087,wkonishi,0,0,178,Dudunsparce
84828087,Michael Long,1,1,178,Fezandipiti ex
84828088,bono,0,1,144,Fezandipiti ex
84828088,wkonishi,1,0,144,Dudunsparce
84828093,Yushin Ito,0,1,105,Mega Starmie ex
84828093,Klein Houmani,1,0,105,Fezandipiti ex
84828094,LiamK,0,1,86,Cornerstone Mask Ogerpon ex
84828094,于笑非lilishyxf,1,0,86,Mega Lucario ex
84828095,matsurih,0,1,185,Dudunsparce
84828095,tonakaiiii,1,0,185,Marnie's Grimmsnarl ex
84828096,Bozo Boys,0,1,129,Alakazam
84828096,渡邊征央,1,0,129,Marnie's Grimmsnarl ex
84828100,bono,0,0,104,Mega Kangaskhan ex
84828100,nasuo445,1,1,104,Cynthia's Garchomp ex
84828102,Majkel1337,0,0,203,Bloodmoon Ursaluna
84828102,THIRD PTCG Club,1,1,203,Fezandipiti ex
84828103,kuromoka,0,1,189,Cynthia's Garchomp ex
84828103,ごんさくよねきち,1,0,189,Marnie's Grimmsnarl ex
84828104,btk15049,0,1,208,Cornerstone Mask Ogerpon ex
84828104,Ajishio,1,0,208,Alakazam
84828109,Dũng Đỗ,0,1,219,Mega Kangaskhan ex
84828109,ZETADIVISION,1,0,219,Dragapult ex
84828111,suwat513,0,1,145,Fezandipiti ex
84828111,koga_poke,1,0,145,Yveltal
84828113,Xander,0,1,109,Archaludon ex
84828113,やる気元気ミワハルキ,1,0,109,Mega Lucario ex
84828119,btk15049,0,0,184,Cornerstone Mask Ogerpon ex
84828119,WinDecks,1,1,184,Mega Starmie ex
84828135,btk15049,0,0,196,Cornerstone Mask Ogerpon ex
84828135,youtube.com/@BigBugginnings,1,1,196,Dragapult ex
84828142,capbloo,0,1,147,Alakazam
84828142,junlee789,1,0,147,Marnie's Grimmsnarl ex
84828207,wally0593,0,0,93,Dudunsparce
84828207,渡邊征央,1,1,93,Marnie's Grimmsnarl ex
84828211,MPGaming,0,0,112,Mega Kangaskhan ex
84828211,btk15049,1,1,112,Cornerstone Mask Ogerpon ex
84828399,CardPilotLab,0,1,159,Archaludon ex
84828399,豆本豆豆包,1,0,159,Alakazam
84828547,Xander,0,1,140,Archaludon ex
84828547,kashiwashira,1,0,140,Team Rocket's Mewtwo ex
84828621,fujiborozoukin,0,0,105,Mega Lucario ex
84828621,capbloo,1,1,105,Alakazam
84828626,Topdecking is All You Need,0,0,149,Cynthia's Garchomp ex
84828626,Majkel1337,1,1,149,Bloodmoon Ursaluna
84828629,Majkel1337,0,1,134,Dudunsparce
84828629,kuromoka,1,0,134,Cynthia's Garchomp ex
84828633,Yushin Ito,0,1,175,Marnie's Grimmsnarl ex
84828633,jiatu.l,1,0,175,Marnie's Grimmsnarl ex
84828641,bono,0,0,164,Fezandipiti ex
84828641,カドラバ Kadoraba,1,1,164,Fezandipiti ex
84828643,Michael Long,0,1,107,Fezandipiti ex
84828643,渡邊征央,1,0,107,Marnie's Grimmsnarl ex
84828644,nasuo445,0,0,191,Cynthia's Garchomp ex
84828644,Rmy,1,1,191,Dudunsparce
84828646,aidy,0,1,625,Dudunsparce
84828646,LiamK,1,0,625,Cornerstone Mask Ogerpon ex
84828648,matsurih,0,0,174,Dudunsparce
84828648,豆本豆豆包,1,1,174,Alakazam
84828656,Bozo Boys,0,1,178,Alakazam
84828656,kazuki0123,1,0,178,Marnie's Grimmsnarl ex
84828661,Hase2727,0,1,161,Mega Kangaskhan ex
84828661,zoroark190,1,0,161,Mega Kangaskhan ex
84828662,LiamK,0,1,129,Teal Mask Ogerpon ex
84828662,koga_poke,1,0,129,Yveltal
84828667,wkonishi,0,0,201,Dudunsparce
84828667,kazuki0123,1,1,201,Marnie's Grimmsnarl ex
84828672,やる気元気ミワハルキ,0,1,186,Mega Lucario ex
84828672,kazuki0123,1,0,186,Marnie's Grimmsnarl ex
84828673,Raihan Ramadistra,0,1,132,Mega Kangaskhan ex
84828673,koga_poke,1,0,132,Yveltal
84828913,Akira-Ninth,0,0,106,Mega Lucario ex
84828913,satofi,1,1,106,Hop’s Snorlax
84828977,Topdecking is All You Need,0,1,202,Cynthia's Garchomp ex
84828977,wally0593,1,0,202,Dudunsparce
84829138,Abhyuday,0,1,170,Dudunsparce
84829138,Majkel1337,1,0,170,Dudunsparce
84829140,Majkel1337,0,1,180,Bloodmoon Ursaluna
84829140,bono,1,0,180,Fezandipiti ex
84829141,LiamK,0,1,153,Teal Mask Ogerpon ex
84829141,Bozo Boys,1,0,153,Alakazam
84829142,nasuo445,0,0,155,Cynthia's Garchomp ex
84829142,koga_poke,1,1,155,Yveltal
84829147,ごんさくよねきち,0,1,160,Marnie's Grimmsnarl ex
84829147,BluezLee,1,0,160,Dudunsparce
84829151,koga_poke,0,1,128,Yveltal
84829151,capbloo,1,0,128,Alakazam
84829155,YIN,0,1,197,Archaludon ex
84829155,ZETADIVISION,1,0,197,Dragapult ex
84829158,Michael Long,0,1,183,Fezandipiti ex
84829158,Bozo Boys,1,0,183,Alakazam
84829159,nasuo445,0,1,164,Cynthia's Garchomp ex
84829159,Topdecking is All You Need,1,0,164,Cynthia's Garchomp ex
84829160,Gotem Penguin,0,1,97,Mega Froslass ex
84829160,capbloo,1,0,97,Alakazam
84829164,Raihan Ramadistra,0,1,151,Mega Kangaskhan ex
84829164,THIRD PTCG Club,1,0,151,Fezandipiti ex
84829172,matsurih,0,1,201,Dudunsparce
84829172,やる気元気ミワハルキ,1,0,201,Mega Lucario ex
84829207,박강찬,0,0,164,Cynthia's Garchomp ex
84829207,LiamK,1,1,164,Cornerstone Mask Ogerpon ex
84829222,Yushin Ito,0,0,98,Mega Starmie ex
84829222,Xander,1,1,98,Archaludon ex
84829224,tw_shin,0,1,203,Marnie's Grimmsnarl ex
84829224,btk15049,1,0,203,Cornerstone Mask Ogerpon ex
84829227,WinDecks,0,1,99,Mega Starmie ex
84829227,THIRD PTCG Club,1,0,99,Fezandipiti ex
84829231,aaa,0,0,96,Fezandipiti ex
84829231,LiamK,1,1,96,Cornerstone Mask Ogerpon ex
84829233,LiamK,0,1,138,Teal Mask Ogerpon ex
84829233,ImANoob1122,1,0,138,Mega Lucario ex
84829237,Yushin Ito,0,1,108,Marnie's Grimmsnarl ex
84829237,matsurih,1,0,108,Dudunsparce
84829239,wkonishi,0,0,194,Dudunsparce
84829239,wally0593,1,1,194,Dudunsparce
84829240,aaa,0,0,168,Fezandipiti ex
84829240,Majkel1337,1,1,168,Bloodmoon Ursaluna
84829485,Rmy,0,1,147,Dudunsparce
84829485,Topdecking is All You Need,1,0,147,Cynthia's Garchomp ex
84829573,Rmy,0,0,193,Dudunsparce
84829573,kashiwashira,1,1,193,Team Rocket's Mewtwo ex
84829642,Michael Long,0,1,158,Fezandipiti ex
84829642,Majkel1337,1,0,158,Bloodmoon Ursaluna
84829643,Majkel1337,0,1,121,Dudunsparce
84829643,やる気元気ミワハルキ,1,0,121,Mega Lucario ex
84829646,Dũng Đỗ,0,1,228,Mega Kangaskhan ex
84829646,Yushin Ito,1,0,228,Marnie's Grimmsnarl ex
84829649,LiamK,0,1,229,Cornerstone Mask Ogerpon ex
84829649,bono,1,0,229,Fezandipiti ex
84829650,MPGaming,0,1,144,Mega Kangaskhan ex
84829650,Michael Long,1,0,144,Fezandipiti ex
84829651,capbloo,0,0,209,Alakazam
84829651,nasuo445,1,1,209,Cynthia's Garchomp ex
84829657,capbloo,0,0,131,Alakazam
84829657,koga_poke,1,1,131,Yveltal
84829658,LiamK,0,1,181,Cornerstone Mask Ogerpon ex
84829658,mitomeat823,1,0,181,Mega Lucario ex
84829661,koga_poke,0,0,82,Yveltal
84829661,Yushin Ito,1,1,82,Mega Starmie ex
84829672,aaa,0,1,88,Fezandipiti ex
84829672,bono,1,0,88,Mega Kangaskhan ex
84829675,nasuo445,0,1,172,Cynthia's Garchomp ex
84829675,zoroark190,1,0,172,Mega Kangaskhan ex
84829683,matsurih,0,1,136,Dudunsparce
84829683,やる気元気ミワハルキ,1,0,136,Mega Lucario ex
84829775,junlee789,0,1,168,Marnie's Grimmsnarl ex
84829775,ZETADIVISION,1,0,168,Dragapult ex
84829934,やる気元気ミワハルキ,0,1,127,Mega Lucario ex
84829934,CardPilotLab,1,0,127,Archaludon ex
84829992,Topdecking is All You Need,0,1,202,Cynthia's Garchomp ex
84829992,Rmy,1,0,202,Dudunsparce
84830072,koga_poke,0,0,135,Yveltal
84830072,kashiwashira,1,1,135,Team Rocket's Mewtwo ex
84830138,Rmy,0,0,202,Dudunsparce
84830138,Majkel1337,1,1,202,Bloodmoon Ursaluna
84830143,Majkel1337,0,0,121,Dudunsparce
84830143,Boss's Orders Are All You Need,1,1,121,Shaymin
84830145,btk15049,0,0,292,Cornerstone Mask Ogerpon ex
84830145,Yushin Ito,1,1,292,Marnie's Grimmsnarl ex
84830151,nasuo445,0,0,167,Cynthia's Garchomp ex
84830151,capbloo,1,1,167,Alakazam
84830153,kazuki0123,0,1,171,Marnie's Grimmsnarl ex
84830153,Michael Long,1,0,171,Fezandipiti ex
84830154,bono,0,1,70,Fezandipiti ex
84830154,MPGaming,1,0,70,Mega Kangaskhan ex
84830157,capbloo,0,0,191,Alakazam
84830157,Rmy,1,1,191,Dudunsparce
84830158,wally0593,0,1,111,Dudunsparce
84830158,Yushin Ito,1,0,111,Mega Starmie ex
84830168,LiamK,0,0,85,Teal Mask Ogerpon ex
84830168,matsurih,1,1,85,Dudunsparce
84830169,kazuki0123,0,1,194,Marnie's Grimmsnarl ex
84830169,Rmy,1,0,194,Dudunsparce
84830171,nasuo445,0,1,123,Cynthia's Garchomp ex
84830171,Xander,1,0,123,Archaludon ex
84830173,YIN,0,0,100,Archaludon ex
84830173,Rmy,1,1,100,Dudunsparce
84830174,ごんさくよねきち,0,1,101,Marnie's Grimmsnarl ex
84830174,Raihan Ramadistra,1,0,101,Mega Kangaskhan ex
84830178,THIRD PTCG Club,0,0,22,Fezandipiti ex
84830178,Akira-Ninth,1,1,22,Mega Lucario ex
84830179,Bozo Boys,0,0,192,Alakazam
84830179,Rmy,1,1,192,Dudunsparce
84830196,wkonishi,0,1,79,Dudunsparce
84830196,Dũng Đỗ,1,0,79,Mega Kangaskhan ex
84830208,kazuki0123,0,1,231,Marnie's Grimmsnarl ex
84830208,やる気元気ミワハルキ,1,0,231,Mega Lucario ex
84830492,Yushin Ito,0,1,20,Mega Starmie ex
84830492,Topdecking is All You Need,1,0,20,Cynthia's Garchomp ex
84830636,Majkel1337,0,1,120,Bloodmoon Ursaluna
84830636,Boss's Orders Are All You Need,1,0,120,Shaymin
84830642,kazuki0123,0,0,147,Marnie's Grimmsnarl ex
84830642,Majkel1337,1,1,147,Dudunsparce
84830644,ojicat,0,0,118,Dragapult ex
84830644,Yushin Ito,1,1,118,Marnie's Grimmsnarl ex
84830648,LiamK,0,1,150,Cornerstone Mask Ogerpon ex
84830648,capbloo,1,0,150,Alakazam
84830649,junlee789,0,0,155,Marnie's Grimmsnarl ex
84830649,nasuo445,1,1,155,Cynthia's Garchomp ex
84830654,bono,0,1,36,Fezandipiti ex
84830654,ごんさくよねきち,1,0,36,Marnie's Grimmsnarl ex
84830657,kazuki0123,0,1,172,Marnie's Grimmsnarl ex
84830657,豆本豆豆包,1,0,172,Alakazam
84830658,matsurih,0,1,98,Dudunsparce
84830658,kidekikish,1,0,98,Chandelure
84830659,Yushin Ito,0,1,86,Mega Starmie ex
84830659,すーぱーひとで,1,0,86,Dudunsparce
84830662,Ajishio,0,0,140,Alakazam
84830662,LiamK,1,1,140,Teal Mask Ogerpon ex
84830664,nasuo445,0,1,164,Cynthia's Garchomp ex
84830664,YIN,1,0,164,Archaludon ex
84830673,Hase2727,0,1,203,Mega Kangaskhan ex
84830673,wkonishi,1,0,203,Dudunsparce
84830677,wally0593,0,0,191,Dudunsparce
84830677,aaa,1,1,191,Fezandipiti ex
84830703,zoroark190,0,0,163,Mega Kangaskhan ex
84830703,aaa,1,1,163,Fezandipiti ex
84830755,wkonishi,0,0,111,Dudunsparce
84830755,kidekikish,1,1,111,Chandelure
84830994,Topdecking is All You Need,0,1,88,Cynthia's Garchomp ex
84830994,MPGaming,1,0,88,Mega Kangaskhan ex
84831072,kashiwashira,0,1,193,Team Rocket's Mewtwo ex
84831072,suwat513,1,0,193,Fezandipiti ex
84831129,Majkel1337,0,0,208,Bloodmoon Ursaluna
84831129,nasuo445,1,1,208,Cynthia's Garchomp ex
84831136,Majkel1337,0,1,98,Dudunsparce
84831136,やる気元気ミワハルキ,1,0,98,Mega Lucario ex
84831140,Topdecking is All You Need,0,1,181,Cynthia's Garchomp ex
84831140,nasuo445,1,0,181,Cynthia's Garchomp ex
84831141,btk15049,0,1,27,Cornerstone Mask Ogerpon ex
84831141,bono,1,0,27,Fezandipiti ex
84831143,Michael Long,0,1,148,Fezandipiti ex
84831143,Ajishio,1,0,148,Alakazam
84831148,nasuo445,0,1,156,Cynthia's Garchomp ex
84831148,LiamK,1,0,156,Cornerstone Mask Ogerpon ex
84831149,Yushin Ito,0,1,86,Mega Starmie ex
84831149,Hase2727,1,0,86,Mega Kangaskhan ex
84831151,btk15049,0,1,220,Cornerstone Mask Ogerpon ex
84831151,matsurih,1,0,220,Dudunsparce
84831152,kazuki0123,0,1,187,Marnie's Grimmsnarl ex
84831152,ZETADIVISION,1,0,187,Dragapult ex
84831158,nasuo445,0,1,159,Cynthia's Garchomp ex
84831158,Bozo Boys,1,0,159,Alakazam
84831162,bono,0,0,138,Fezandipiti ex
84831162,zoroark190,1,1,138,Mega Kangaskhan ex
84831163,bono,0,0,136,Mega Kangaskhan ex
84831163,WinDecks,1,1,136,Mega Starmie ex
84831177,YIN,0,1,164,Archaludon ex
84831177,aaa,1,0,164,Fezandipiti ex
84831230,Abhyuday,0,1,48,Dudunsparce
84831230,Dũng Đỗ,1,0,48,Mega Kangaskhan ex
84831627,Majkel1337,0,0,161,Bloodmoon Ursaluna
84831627,LiamK,1,1,161,Cornerstone Mask Ogerpon ex
84831633,Rmy,0,1,191,Dudunsparce
84831633,Majkel1337,1,0,191,Dudunsparce
84831637,Yushin Ito,0,0,175,Marnie's Grimmsnarl ex
84831637,bono,1,1,175,Fezandipiti ex
84831643,matsurih,0,0,227,Dudunsparce
84831643,nasuo445,1,1,227,Cynthia's Garchomp ex
84831645,Michael Long,0,0,147,Fezandipiti ex
84831645,Yushin Ito,1,1,147,Marnie's Grimmsnarl ex
84831647,tonakaiiii,0,0,98,Marnie's Grimmsnarl ex
84831647,matsurih,1,1,98,Dudunsparce
84831648,aaa,0,0,144,Fezandipiti ex
84831648,Yushin Ito,1,1,144,Mega Starmie ex
84831649,LiamK,0,1,146,Cornerstone Mask Ogerpon ex
84831649,YIN,1,0,146,Archaludon ex
84831651,Michael Long,0,1,116,Fezandipiti ex
84831651,kazuki0123,1,0,116,Marnie's Grimmsnarl ex
84831652,kashiwashira,0,0,215,Team Rocket's Mewtwo ex
84831652,bono,1,1,215,Fezandipiti ex
84831653,capbloo,0,1,174,Alakazam
84831653,matsurih,1,0,174,Dudunsparce
84831655,tonakaiiii,0,1,130,Marnie's Grimmsnarl ex
84831655,nasuo445,1,0,130,Cynthia's Garchomp ex
84831661,Sota Uchiyama,0,0,162,Marnie's Grimmsnarl ex
84831661,LiamK,1,1,162,Teal Mask Ogerpon ex
84831663,豆本豆豆包,0,1,126,Alakazam
84831663,btk15049,1,0,126,Cornerstone Mask Ogerpon ex
84831664,aaa,0,1,109,Fezandipiti ex
84831664,やる気元気ミワハルキ,1,0,109,Mega Lucario ex
84831668,Rmy,0,1,141,Dudunsparce
84831668,ごんさくよねきち,1,0,141,Marnie's Grimmsnarl ex
84831669,5.5,0,0,199,Alakazam
84831669,Rmy,1,1,199,Dudunsparce
84831674,WinDecks,0,1,97,Mega Starmie ex
84831674,wkonishi,1,0,97,Dudunsparce
84831690,bono,0,1,177,Mega Kangaskhan ex
84831690,ZETADIVISION,1,0,177,Dragapult ex
84831702,Abhyuday,0,1,75,Dudunsparce
84831702,junlee789,1,0,75,Marnie's Grimmsnarl ex
84831706,Raihan Ramadistra,0,1,140,Mega Kangaskhan ex
84831706,Abhyuday,1,0,140,Dudunsparce
84831734,aaa,0,0,172,Fezandipiti ex
84831734,Dũng Đỗ,1,1,172,Mega Kangaskhan ex
84831752,kazuki0123,0,1,127,Marnie's Grimmsnarl ex
84831752,豆本豆豆包,1,0,127,Alakazam
84831884,Boss's Orders Are All You Need,0,0,90,Shaymin
84831884,mimi,1,1,90,Archaludon ex
84831992,Topdecking is All You Need,0,0,183,Cynthia's Garchomp ex
84831992,カドラバ Kadoraba,1,1,183,Fezandipiti ex
84832117,Majkel1337,0,0,210,Bloodmoon Ursaluna
84832117,nasuo445,1,1,210,Cynthia's Garchomp ex
84832124,nasuo445,0,0,67,Cynthia's Garchomp ex
84832124,Yushin Ito,1,1,67,Marnie's Grimmsnarl ex
84832127,Majkel1337,0,1,165,Dudunsparce
84832127,ZETADIVISION,1,0,165,Dragapult ex
84832131,Majkel1337,0,0,147,Bloodmoon Ursaluna
84832131,LiamK,1,1,147,Cornerstone Mask Ogerpon ex
84832139,Dũng Đỗ,0,0,112,Mega Kangaskhan ex
84832139,Yushin Ito,1,1,112,Mega Starmie ex
84832143,kazuki0123,0,1,194,Marnie's Grimmsnarl ex
84832143,wally0593,1,0,194,Dudunsparce
84832146,capbloo,0,0,43,Alakazam
84832146,nasuo445,1,1,43,Cynthia's Garchomp ex
84832148,kidekikish,0,1,107,Chandelure
84832148,Rmy,1,0,107,Dudunsparce
84832152,nasuo445,0,0,157,Cynthia's Garchomp ex
84832152,Star-mine,1,1,157,Chandelure
84832163,nasuo445,0,1,131,Cynthia's Garchomp ex
84832163,ごんさくよねきち,1,0,131,Marnie's Grimmsnarl ex
84832172,youtube.com/@BigBugginnings,0,1,176,Dragapult ex
84832172,wally0593,1,0,176,Dudunsparce
84832199,zoroark190,0,1,59,Mega Kangaskhan ex
84832199,Abhyuday,1,0,59,Dudunsparce
84832203,wkonishi,0,0,189,Dudunsparce
84832203,Dũng Đỗ,1,1,189,Mega Kangaskhan ex
84832385,mimi,0,1,147,Archaludon ex
84832385,trickstar,1,0,147,Fezandipiti ex
84832482,Majkel1337,0,0,202,Bloodmoon Ursaluna
84832482,渡邊征央,1,1,202,Marnie's Grimmsnarl ex
84832483,Yushin Ito,0,1,89,Mega Starmie ex
84832483,Majkel1337,1,0,89,Dudunsparce
84832485,nasuo445,0,1,165,Cynthia's Garchomp ex
84832485,LiamK,1,0,165,Cornerstone Mask Ogerpon ex
84832487,Star-mine,0,0,80,Chandelure
84832487,Yushin Ito,1,1,80,Mega Starmie ex
84832492,LiamK,0,0,123,Teal Mask Ogerpon ex
84832492,matsurih,1,1,123,Dudunsparce
84832495,nasuo445,0,1,144,Cynthia's Garchomp ex
84832495,Raihan Ramadistra,1,0,144,Mega Kangaskhan ex
84832500,capbloo,0,1,141,Alakazam
84832500,mimi,1,0,141,Archaludon ex
84832506,LiamK,0,1,144,Teal Mask Ogerpon ex
84832506,tonakaiiii,1,0,144,Marnie's Grimmsnarl ex
84832510,btk15049,0,0,124,Cornerstone Mask Ogerpon ex
84832510,aaa,1,1,124,Fezandipiti ex
84832511,btk15049,0,0,172,Cornerstone Mask Ogerpon ex
84832511,Raihan Ramadistra,1,1,172,Mega Kangaskhan ex
84832513,WinDecks,0,0,96,Mega Starmie ex
84832513,bono,1,1,96,Mega Kangaskhan ex
84832602,Michael Long,0,0,209,Fezandipiti ex
84832602,wkonishi,1,1,209,Dudunsparce
84832617,Topdecking is All You Need,0,0,223,Cynthia's Garchomp ex
84832617,nasuo445,1,1,223,Cynthia's Garchomp ex
84832694,Yushin Ito,0,1,57,Marnie's Grimmsnarl ex
84832694,iwata hiroki,1,0,57,Alakazam
84832697,Michael Long,0,1,176,Fezandipiti ex
84832697,Mykhailo Kalus,1,0,176,Marnie's Grimmsnarl ex
84832725,mimi,0,0,106,Archaludon ex
84832725,Raihan Ramadistra,1,1,106,Mega Kangaskhan ex
84832738,wally0593,0,1,94,Dudunsparce
84832738,ごんさくよねきち,1,0,94,Marnie's Grimmsnarl ex
84832743,mimi,0,1,184,Archaludon ex
84832743,Bozo Boys,1,0,184,Alakazam
84833012,Topdecking is All You Need,0,1,238,Cynthia's Garchomp ex
84833012,iwashi,1,0,238,Marnie's Grimmsnarl ex
84833122,Majkel1337,0,1,245,Bloodmoon Ursaluna
84833122,Michael Long,1,0,245,Fezandipiti ex
84833123,noikaret,0,0,142,Cornerstone Mask Ogerpon ex
84833123,Yushin Ito,1,1,142,Marnie's Grimmsnarl ex
84833127,nasuo445,0,1,163,Cynthia's Garchomp ex
84833127,Xander,1,0,163,Archaludon ex
84833130,aaa,0,1,187,Fezandipiti ex
84833130,Majkel1337,1,0,187,Dudunsparce
84833138,Moegi,0,1,63,Archaludon ex
84833138,Yushin Ito,1,0,63,Mega Starmie ex
84833140,Boss's Orders Are All You Need,0,1,115,Shaymin
84833140,bono,1,0,115,Fezandipiti ex
84833141,LiamK,0,0,141,Cornerstone Mask Ogerpon ex
84833141,nasuo445,1,1,141,Cynthia's Garchomp ex
84833144,Yushin Ito,0,1,152,Marnie's Grimmsnarl ex
84833144,capbloo,1,0,152,Alakazam
84833145,kazuki0123,0,0,150,Marnie's Grimmsnarl ex
84833145,aaa,1,1,150,Fezandipiti ex
84833148,mimi,0,0,140,Archaludon ex
84833148,Michael Long,1,1,140,Fezandipiti ex
84833154,Rmy,0,1,85,Dudunsparce
84833154,LiamK,1,0,85,Teal Mask Ogerpon ex
84833155,やる気元気ミワハルキ,0,0,107,Mega Lucario ex
84833155,aaa,1,1,107,Fezandipiti ex
84833158,matsurih,0,1,97,Dudunsparce
84833158,bono,1,0,97,Mega Kangaskhan ex
84833160,Majkel1337,0,1,92,Dudunsparce
84833160,WinDecks,1,0,92,Mega Starmie ex
84833161,zoroark190,0,0,166,Mega Kangaskhan ex
84833161,youtube.com/@BigBugginnings,1,1,166,Dragapult ex
84833593,カドラバ Kadoraba,0,0,164,Fezandipiti ex
84833593,kashiwashira,1,1,164,Team Rocket's Mewtwo ex
84833626,Majkel1337,0,0,200,Bloodmoon Ursaluna
84833626,THIRD PTCG Club,1,1,200,Fezandipiti ex
84833630,渡邊征央,0,0,132,Marnie's Grimmsnarl ex
84833630,Yushin Ito,1,1,132,Marnie's Grimmsnarl ex
84833633,bono,0,0,165,Mega Kangaskhan ex
84833633,Majkel1337,1,1,165,Dudunsparce
84833646,nasuo445,0,1,158,Cynthia's Garchomp ex
84833646,LiamK,1,0,158,Cornerstone Mask Ogerpon ex
84833650,capbloo,0,0,259,Alakazam
84833650,senkin13,1,1,259,Dudunsparce
84833651,nasuo445,0,0,94,Cynthia's Garchomp ex
84833651,aaa,1,1,94,Fezandipiti ex
84833652,aaa,0,1,206,Fezandipiti ex
84833652,Michael Long,1,0,206,Fezandipiti ex
84833656,kazuki0123,0,1,262,Marnie's Grimmsnarl ex
84833656,RK,1,0,262,Cornerstone Mask Ogerpon ex
84833657,Rmy,0,0,162,Dudunsparce
84833657,aaa,1,1,162,Fezandipiti ex
84833663,THIRD PTCG Club,0,1,195,Fezandipiti ex
84833663,btk15049,1,0,195,Cornerstone Mask Ogerpon ex
84833670,bono,0,0,196,Fezandipiti ex
84833670,Dũng Đỗ,1,1,196,Mega Kangaskhan ex
84833703,bono,0,1,114,Mega Kangaskhan ex
84833703,ごんさくよねきち,1,0,114,Marnie's Grimmsnarl ex
84833718,THIRD PTCG Club,0,1,39,Fezandipiti ex
84833718,Dũng Đỗ,1,0,39,Mega Kangaskhan ex
84834104,kashiwashira,0,0,183,Team Rocket's Mewtwo ex
84834104,zoroark190,1,1,183,Mega Kangaskhan ex
84834132,kuromoka,0,0,83,Cynthia's Garchomp ex
84834132,Yushin Ito,1,1,83,Marnie's Grimmsnarl ex
84834136,Majkel1337,0,0,170,Bloodmoon Ursaluna
84834136,tw_shin,1,1,170,Marnie's Grimmsnarl ex
84834137,Yushin Ito,0,1,177,Marnie's Grimmsnarl ex
84834137,nasuo445,1,0,177,Cynthia's Garchomp ex
84834138,Majkel1337,0,1,75,Dudunsparce
84834138,Yufeng,1,0,75,Archaludon ex
84834153,nasuo445,0,1,214,Cynthia's Garchomp ex
84834153,豆本豆豆包,1,0,214,Alakazam
84834154,渡邊征央,0,0,166,Marnie's Grimmsnarl ex
84834154,LiamK,1,1,166,Cornerstone Mask Ogerpon ex
84834155,Yushin Ito,0,0,78,Mega Starmie ex
84834155,bono,1,1,78,Fezandipiti ex
84834157,aaa,0,0,129,Fezandipiti ex
84834157,koga_poke,1,1,129,Yveltal
84834161,LiamK,0,0,391,Cornerstone Mask Ogerpon ex
84834161,capbloo,1,1,391,Alakazam
84834162,WinDecks,0,1,119,Mega Starmie ex
84834162,Michael Long,1,0,119,Fezandipiti ex
84834166,Topdecking is All You Need,0,0,199,Cynthia's Garchomp ex
84834166,Rmy,1,1,199,Dudunsparce
84834167,ImANoob1122,0,0,132,Mega Lucario ex
84834167,Raihan Ramadistra,1,1,132,Mega Kangaskhan ex
84834175,THIRD PTCG Club,0,0,125,Fezandipiti ex
84834175,Gotem Penguin,1,1,125,Mega Froslass ex
84834181,ごんさくよねきち,0,1,141,Marnie's Grimmsnarl ex
84834181,WinDecks,1,0,141,Mega Starmie ex
84834183,btk15049,0,0,179,Cornerstone Mask Ogerpon ex
84834183,matsurih,1,1,179,Dudunsparce
84834188,カドラバ Kadoraba,0,0,166,Fezandipiti ex
84834188,Dũng Đỗ,1,1,166,Mega Kangaskhan ex
84834189,THIRD PTCG Club,0,1,60,Fezandipiti ex
84834189,LiamK,1,0,60,Teal Mask Ogerpon ex
84834537,Topdecking is All You Need,0,1,153,Cynthia's Garchomp ex
84834537,渡邊征央,1,0,153,Marnie's Grimmsnarl ex
84834574,YIN,0,0,116,Archaludon ex
84834574,capbloo,1,1,116,Alakazam
84834627,AdrianWang2003,0,0,154,Archaludon ex
84834627,Yushin Ito,1,1,154,Marnie's Grimmsnarl ex
84834635,Majkel1337,0,0,211,Dudunsparce
84834635,bono,1,1,211,Fezandipiti ex
84834636,Bozo Boys,0,1,161,Alakazam
84834636,Majkel1337,1,0,161,Bloodmoon Ursaluna
84834642,Yudai Ueno,0,0,114,Marnie's Grimmsnarl ex
84834642,nasuo445,1,1,114,Cynthia's Garchomp ex
84834648,wally0593,0,0,399,Dudunsparce
84834648,LiamK,1,1,399,Cornerstone Mask Ogerpon ex
84834652,kazuki0123,0,0,110,Marnie's Grimmsnarl ex
84834652,Star-mine,1,1,110,Chandelure
84834654,matsurih,0,1,137,Dudunsparce
